grading,R,G,B,H_HSV,S_HSV,V_HSV,H_HSI,S_HSI,I_HSI,CONTRAST,CORRELATION,ENERGY,HOMOGENEITY
C,86.43359375,78.1875,112.900390625,254.48741,0.3110534,0.44274664,4.4244313,0.15892713,0.36277318,229.83669354838918,0.28310862366374345,0.04500869778065737,0.15793781618032382
C,89.490234375,86.912109375,122.951171875,244.46075,0.2981012,0.4821615,4.2582355,0.13508105,0.3913118,196.00705645161395,0.4580902347531696,0.05704255786611019,0.23859050474947413
C,88.794921875,81.2314453125,116.126953125,253.25854,0.3020533,0.45539984,4.4055796,0.15083635,0.37405664,88.92036290322608,0.504943361295586,0.059901429503007114,0.23682692854521345
C,90.0732421875,74.140625,105.919921875,271.90228,0.3175953,0.42123544,4.7369266,0.18653032,0.35311607,135.21471774193606,0.7112775157490521,0.03772505524428258,0.16765630223304648
C,88.78125,85.4423828125,121.3369140625,245.78928,0.30055118,0.47583103,4.2783465,0.13851386,0.38635367,210.54737903225927,0.28889753471156315,0.055121867397147396,0.21123252631686368
C,89.94921875,83.7548828125,118.9521484375,250.79153,0.29911137,0.466479,4.362582,0.14519963,0.38255718,242.63407258064728,0.23733839725335049,0.04690479888762932,0.18994825817769878
C,95.8818359375,96.9365234375,134.9248046875,239.87888,0.30095196,0.52911687,4.18579,0.13864145,0.42842245,338.9233870967779,0.36018218889660913,0.034730712050306804,0.1420933948610781
C,82.748046875,67.134765625,102.861328125,267.09503,0.3529035,0.40337777,4.658102,0.21016696,0.3303845,306.4082661290348,0.23458234092254612,0.03225806451612928,0.11450151005048315
C,83.2548828125,72.1494140625,111.748046875,257.99707,0.35919186,0.43822765,4.4923906,0.1968193,0.34921876,340.7227822580678,0.18336837443134935,0.03151713346948336,0.07902607589141578
C,82.1171875,70.314453125,108.69140625,259.00592,0.36037928,0.42624083,4.5084877,0.2003441,0.34133732,455.80846774194055,0.11627844296979482,0.02909449534206078,0.06090673602142896
C,85.703125,70.0029296875,104.4853515625,268.28622,0.33451688,0.40977713,4.679949,0.19872192,0.34011948,278.3145161290351,0.261713114101173,0.035611938977128305,0.11897575847981848
C,84.5263671875,72.595703125,110.96484375,260.63123,0.3499251,0.43515623,4.5418634,0.19537503,0.3504404,292.45766129032563,0.35356589458195203,0.0348621299713519,0.1177136014903605
C,82.451171875,69.8310546875,107.7802734375,260.70825,0.3575901,0.42266774,4.539098,0.20118809,0.33995098,354.59576612903595,0.18531578948013555,0.03251691757316415,0.1110782370509102
C,77.3427734375,62.234375,95.4951171875,269.4651,0.3543765,0.37560892,4.6971626,0.21289629,0.307284,125.79032258064571,0.5722542662293417,0.03853787268874033,0.1634664580386872
C,81.3544921875,69.7646484375,104.5849609375,260.50958,0.33853003,0.41013712,4.5349174,0.18794142,0.33425373,228.28629032258354,0.46674479351026543,0.03227381168060947,0.10727196187937618
C,82.625,74.0712890625,111.185546875,253.97911,0.3397891,0.43602175,4.4148254,0.17664024,0.35017234,331.22278225806775,0.288429855154572,0.030258731894766078,0.08950182186784897
C,93.169921875,83.1025390625,117.626953125,257.50415,0.29470843,0.4612822,4.47676,0.1534499,0.3841822,51.787298387096904,0.557200219801077,0.07487890740344279,0.3123846892605897
C,93.1337890625,84.3642578125,119.1083984375,255.12958,0.29283246,0.4670918,4.4342327,0.14837852,0.38772085,54.89012096774202,0.5028109295732947,0.07851910222787943,0.3420689084140971
C,95.7646484375,87.9052734375,122.3349609375,253.68765,0.28272554,0.47974494,4.408728,0.13985133,0.4000064,71.64012096774232,0.5108833378164792,0.06772813319451917,0.28594893750827155
C,94.5986328125,83.994140625,117.873046875,258.81018,0.28849658,0.46224725,4.5005407,0.15164058,0.38753706,53.05342741935507,0.5445239755496437,0.07294376014163495,0.3092831479634193
C,94.931640625,85.0107421875,119.462890625,257.29358,0.2893895,0.46848196,4.4728165,0.14972737,0.39137948,56.16129032258078,0.49364335610157417,0.0803706264598864,0.3473683557038302
C,97.9443359375,88.4794921875,123.0302734375,256.43988,0.28209126,0.48247167,4.4575233,0.14388278,0.40451518,76.43044354838747,0.4815912771545417,0.07382653240777921,0.3033929859756746
C,108.5078125,100.5869140625,134.6396484375,254.34338,0.25662827,0.5279986,4.4233985,0.12596701,0.44932598,175.43951612903402,0.633777068577864,0.03433344025388388,0.14238261476874878
C,104.55078125,96.90625,131.15234375,254.53545,0.26768374,0.51432294,4.433065,0.13350326,0.43478352,209.96068548387296,0.6890729256133863,0.03258715700654186,0.14465942695409145
C,86.9013671875,79.5380859375,112.3076171875,255.77269,0.32965088,0.4404297,4.4611187,0.18121496,0.36437526,285.38306451613204,0.8604781503658009,0.03066737045398499,0.1481244608134647
C,24.7607421875,27.6826171875,58.7255859375,236.13094,0.6373147,0.23029643,4.1292186,0.40756765,0.1453189,405.1622983871007,0.7270775754361833,0.07557795220857433,0.26924143670026707
C,29.333984375,31.427734375,62.0810546875,237.77014,0.60306334,0.2434781,4.157359,0.3841005,0.1605788,521.7681451612963,0.6840658488823561,0.054700854063020894,0.21412465627442917
C,51.255859375,47.96484375,79.6044921875,248.84488,0.47399715,0.31299788,4.3436995,0.28287935,0.23375845,486.50907258065115,0.740373488047454,0.029562254634305635,0.13656343586982617
C,81.826171875,74.166015625,111.8564453125,257.0849,0.37693727,0.43987823,4.484927,0.2144782,0.35012895,657.3225806451701,0.616812827268055,0.02611256823989696,0.08085306651953743
C,98.328125,85.3955078125,121.1708984375,265.40002,0.31010145,0.47722507,4.6291666,0.17222655,0.39855495,380.6320564516174,0.6058980843368235,0.02814468469418146,0.09729215959082363
C,96.515625,93.7138671875,133.78515625,247.9513,0.329304,0.5255438,4.331412,0.16802832,0.42354858,312.4264112903263,0.6343889718941328,0.029527859911042554,0.10253624768785054
C,104.3876953125,94.47265625,132.3583984375,258.0415,0.30088103,0.5194317,4.4987526,0.15651762,0.4329657,972.7701612903339,0.4485477474575179,0.02562150207084492,0.05405026018267413
C,100.263671875,96.6201171875,134.4296875,248.0102,0.30778736,0.52719057,4.330529,0.15412949,0.43308955,655.8991935483939,0.5379187350350202,0.025966223533047422,0.06927528192196489
C,91.9833984375,98.7548828125,139.384765625,232.57635,0.350033,0.5466069,4.0724363,0.17492115,0.4315334,580.8397177419414,0.3950461367695776,0.027680504471262714,0.06743372179447042
C,101.708984375,92.7578125,132.5390625,256.05475,0.3181035,0.5202857,4.4659743,0.16645584,0.42745867,768.3790322580747,0.5042956301749972,0.02554205536153263,0.0597303808576414
C,92.1396484375,92.23828125,133.349609375,242.1465,0.34507853,0.5229626,4.2311707,0.17392692,0.41533014,500.775201612909,0.5262027699774562,0.02717103220149965,0.07029501711077038
C,87.1025390625,94.9853515625,138.037109375,231.35287,0.37441456,0.541322,4.052886,0.18987715,0.41846406,371.1330645161334,0.4256093023532037,0.02869001909427019,0.06935114571087851
C,86.0244140625,99.0703125,148.150390625,228.26859,0.42234758,0.58098197,4.0013895,0.23062778,0.43561453,381.95262096774627,0.6271201854364302,0.02813565672772822,0.08743455749341471
C,83.02734375,93.130859375,140.2705078125,230.08173,0.41354883,0.5500804,4.032261,0.21868587,0.41363233,417.22883064516697,0.5966478688531388,0.028279758344971533,0.09517804240181682
C,79.2861328125,86.6103515625,132.0107421875,232.56818,0.4069661,0.5176892,4.0725474,0.20985654,0.38942122,363.8941532258109,0.6467592048032105,0.02822580645161356,0.08619828392138212
C,65.619140625,88.24609375,148.8017578125,224.22012,0.58277,0.5835363,3.9306688,0.40217504,0.39564314,353.54939516129406,0.8169556012931697,0.026936268580418646,0.09801816661666765
C,73.36328125,93.767578125,148.1328125,223.966,0.5119008,0.580913,3.9273567,0.32077175,0.41210938,219.43750000000227,0.7759953309220937,0.03152519308691955,0.13148173838567373
C,78.447265625,98.1259765625,150.384765625,224.11105,0.48184758,0.5897442,3.9294877,0.2930212,0.4273961,194.70362903226024,0.771547197398853,0.03175003175004801,0.1417780959614185
C,98.6650390625,109.3310546875,154.9306640625,232.03453,0.37828618,0.60757124,4.059967,0.21823958,0.4744141,531.186491935489,0.6925381811379749,0.02908576219002778,0.13803147589014886
C,107.28515625,109.466796875,146.619140625,238.84973,0.2754014,0.57497704,4.169779,0.12698801,0.4749949,230.2540322580665,0.5416086101214614,0.0417465307275172,0.21494790432610333
C,101.7255859375,98.94140625,134.0947265625,244.87129,0.26611614,0.5258617,4.264211,0.11823927,0.43759704,90.10584677419396,0.6498678026660191,0.05584986744665218,0.2763138298772358
C,99.83984375,109.4287109375,153.68359375,232.80594,0.35379365,0.6026808,4.0722246,0.19338751,0.47444728,745.0393145161377,0.33512661230719115,0.029042057038081166,0.11883614960711929
C,103.81640625,103.787109375,139.8828125,240.75734,0.26934212,0.54856,4.1998606,0.11790141,0.4542305,224.65625000000196,0.47773423986772756,0.04005074702685254,0.1933715650623452
C,98.7919921875,95.69921875,131.6552734375,245.26312,0.2760445,0.5162952,4.269822,0.12341924,0.42633528,121.0574596774201,0.47630187184327494,0.04940544659210911,0.21495023101045815
C,103.57421875,94.0791015625,127.9970703125,257.02545,0.26629424,0.5019493,4.4703493,0.13523616,0.42568678,152.28629032258127,0.2319285892110905,0.05695787534885823,0.2262067642363143
C,104.70703125,93.322265625,126.8251953125,261.26663,0.27274054,0.49921876,4.5483203,0.14533134,0.4246464,206.28326612903362,0.6025698881946151,0.03894444308887455,0.15618895697238652
C,103.552734375,91.2890625,126.5947265625,263.56204,0.29329753,0.49894303,4.5923204,0.16227213,0.42017847,397.4828629032309,0.6310687959150586,0.029493425077274427,0.10589828324627035
C,74.73828125,96.75,159.6328125,224.7258,0.54005384,0.6260111,3.9408338,0.34886485,0.43283805,480.38810483871555,0.6877892974284736,0.02814468469418145,0.09546335748042893
C,83.0859375,102.005859375,157.52734375,225.11137,0.47588852,0.61775434,3.9473352,0.28361872,0.44786817,247.97379032258317,0.7473699109775905,0.03170198627725131,0.11116100594497415
C,88.2080078125,104.9853515625,155.6923828125,225.73123,0.4340667,0.6105584,3.957499,0.24412078,0.4560598,124.22580645161388,0.768438715629723,0.03612895350293826,0.14554771342520645
C,102.578125,113.1474609375,160.4267578125,230.9513,0.36843193,0.6291245,4.044504,0.19583619,0.49170244,424.0201612903276,0.5670281174060878,0.02804521722428195,0.08437175276189325
C,106.7158203125,111.138671875,154.4951171875,236.83002,0.3184909,0.6058632,4.140486,0.1547232,0.48673153,273.5342741935513,0.6495204040952623,0.029988860444846405,0.10964832096990274
C,106.4296875,106.267578125,147.1923828125,242.11716,0.2932651,0.5772251,4.2239904,0.1359097,0.470444,139.09375000000182,0.7828855261936528,0.0338715677750232,0.16313219149972424
C,103.2666015625,113.810546875,161.0234375,231.11722,0.36722726,0.6314645,4.047432,0.19529061,0.49424914,503.49193548387643,0.5271506895173973,0.027606983745220602,0.07923380430612571
C,107.1826171875,111.2451171875,154.2822265625,237.43106,0.31596154,0.6050284,4.1506476,0.15329048,0.48720258,360.00705645161685,0.5908084730888017,0.028288740323392313,0.1032494510340247
C,106.6015625,106.220703125,147.064453125,242.51328,0.2932961,0.57672334,4.23075,0.13627553,0.47044015,209.48487903226055,0.7086682169853398,0.031460658335337656,0.14858787952394983
C,113.990234375,114.4169921875,153.7724609375,239.53973,0.2647698,0.60302925,4.1810513,0.11259976,0.4995813,140.9818548387105,0.4148791848761323,0.04656232431403691,0.19247946503387295
C,109.060546875,107.5244140625,147.1298828125,242.43723,0.27195188,0.57697994,4.2253423,0.11644506,0.47544426,165.655241935485,0.36210636641836375,0.04126913203721502,0.1655176430476927
C,105.7333984375,102.1982421875,141.021484375,245.71066,0.2774285,0.5530254,4.2771997,0.12417552,0.45614788,184.31754032258235,0.37531792404263303,0.03617111918953447,0.13237083031352784
C,110.9775390625,110.8662109375,152.98828125,240.26324,0.28300813,0.59995407,4.1926417,0.12175145,0.48997653,304.0907258064538,0.21063546416390302,0.03854446430303447,0.14165805127756123
C,107.3994140625,104.671875,147.3720703125,243.92754,0.29288292,0.5779297,4.2486377,0.1298506,0.4698606,285.8256048387124,0.2527351220433496,0.035952730847030136,0.11546305438004456
C,105.4736328125,100.2490234375,142.5322265625,248.04861,0.2997027,0.55894995,4.3164682,0.1410413,0.45523515,319.9556451612938,0.2401994345246959,0.034752649548262474,0.11960930463165789
C,111.8505859375,111.9931640625,155.1923828125,240.00322,0.2891523,0.6085976,4.1889725,0.12637645,0.4954721,509.20161290323045,0.0804149353466449,0.03419256170594074,0.10924903804432075
C,109.4541015625,105.8515625,148.6865234375,245.14867,0.29127803,0.58308446,4.267913,0.1311998,0.4758068,336.94354838709853,0.10817813686169296,0.036839207085930414,0.10998841298680206
C,106.1572265625,92.568359375,131.96484375,261.32333,0.30072185,0.5175092,4.5500197,0.16359022,0.4322751,220.147177419356,0.28933476387359786,0.04634904811521296,0.20051550805367352
C,109.560546875,111.0126953125,152.2587890625,238.3899,0.28864467,0.59709334,4.1640306,0.12765262,0.48736218,600.4959677419413,0.10545152453480501,0.030191490185226384,0.08752770058862573
C,107.37890625,105.5029296875,146.1318359375,242.8893,0.28350016,0.573066,4.232406,0.124286,0.46929896,442.19354838710115,0.09498631571243402,0.031282501308837155,0.08051375035046883
C,103.716796875,91.5751953125,129.09765625,259.91278,0.29333308,0.50626534,4.5252967,0.15679377,0.42403877,236.85786290322662,0.27517437188903554,0.043662112555862206,0.1681243531721028
C,102.7353515625,93.7412109375,133.580078125,254.23917,0.30002433,0.52384347,4.422382,0.15091857,0.4314466,255.36794354838972,0.27866193100568676,0.04497481843992829,0.17373655050265888
C,100.951171875,91.3876953125,130.408203125,255.15294,0.301769,0.51140475,4.4381638,0.1538572,0.42189163,239.86693548387305,0.3427161255082407,0.046856027204404585,0.1812223392022037
C,96.05078125,84.162109375,121.912109375,260.20163,0.31237847,0.47812504,4.532252,0.16915163,0.39493465,196.08266129032398,0.5360322598838713,0.045819831360337335,0.21556811332379552
C,99.375,90.3720703125,131.2939453125,253.99814,0.31591833,0.5148782,4.4216523,0.16148372,0.41966146,257.2772177419379,0.4927963512593347,0.03845868519543387,0.14812120066099488
C,99.767578125,92.9345703125,133.8642578125,250.75769,0.30945536,0.5249579,4.3663015,0.1509974,0.4268842,354.7731854838744,0.3099939677653616,0.034883984824593206,0.13925739533828163
C,97.8662109375,92.0634765625,133.767578125,249.04926,0.31654933,0.52457875,4.336711,0.15265718,0.42313367,409.5504032258113,0.33113923450821864,0.03179001417585031,0.11816529769239097
C,95.0478515625,83.3271484375,123.08203125,258.56995,0.32587224,0.48267847,4.5019107,0.17539014,0.3940615,144.40423387096902,0.6173623693929536,0.04086082298288545,0.1879339187806419
C,96.4501953125,87.7607421875,130.126953125,254.00473,0.3297225,0.51030564,4.4254427,0.16949975,0.41089922,254.99092741935758,0.5878405272773676,0.03518130719075629,0.15100969123509977
C,97.2548828125,91.515625,136.060546875,248.85297,0.33343738,0.5335708,4.335122,0.1628209,0.42461577,414.02419354839225,0.43259316534156034,0.030939534784724113,0.10943460190692772
C,45.6845703125,40.9052734375,75.55078125,250.65639,0.5076301,0.29627758,4.3646545,0.3055361,0.21194854,372.83870967742337,0.7085383982335384,0.03547613781203157,0.14922586171848495
C,27.7333984375,24.0986328125,50.123046875,249.1214,0.56634414,0.19656098,4.336545,0.35099983,0.13327463,261.460685483874,0.6360254821582978,0.05927470786478801,0.22269743619114338
C,18.6025390625,17.1572265625,39.23046875,244.71869,0.6106967,0.15384498,4.261897,0.38527846,0.098026454,186.76209677419536,0.5097699746925801,0.06199391879645998,0.24368948677726532
C,24.7294921875,25.61328125,49.646484375,242.67432,0.5805194,0.19497551,4.229915,0.34876907,0.13070492,109.94959677419415,0.9511938655830529,0.07850939512930377,0.3468904061163445
C,18.2490234375,18.216796875,41.9794921875,242.09131,0.61959535,0.16462547,4.220271,0.38432404,0.1025429,117.1411290322587,0.7676172987925401,0.08921798103498176,0.34637486609599394
C,18.0849609375,17.5205078125,40.2763671875,242.53407,0.61426395,0.15794656,4.2274084,0.3792898,0.09919195,127.93750000000067,0.6912997304398213,0.0910081851086143,0.3494876326276197
C,70.0888671875,60.4677734375,94.5615234375,260.34875,0.418795,0.37237668,4.5409155,0.24987589,0.29427212,493.2217741935542,0.7946092754311841,0.027468602002901205,0.10818655351049006
C,92.1044921875,77.65625,112.67578125,268.17996,0.3333245,0.4438994,4.677738,0.19388652,0.36919808,415.91129032258607,0.6880762870060302,0.027936303347885678,0.0930983806984237
C,97.158203125,91.4482421875,130.720703125,251.7196,0.31786558,0.51316637,4.3929873,0.16206351,0.41742113,303.84677419355125,0.5500709516489305,0.031054277824092043,0.10549456225084758
C,90.234375,82.8671875,122.65234375,254.6399,0.34665823,0.48119256,4.4451237,0.18685949,0.38660645,302.67741935484264,0.6780449097752111,0.029707987960265442,0.11019734439114115
C,94.4169921875,93.3701171875,135.115234375,244.15918,0.3383271,0.5298866,4.26463,0.17064631,0.42209458,195.42741935484077,0.6954981931842327,0.03257936010321055,0.1160574436832656
C,95.712890625,101.7724609375,147.240234375,234.53929,0.35922372,0.5774127,4.103783,0.18046954,0.45062166,269.93951612903487,0.5613116077058774,0.030650797974820735,0.09616128355152084
C,90.5234375,96.04296875,141.318359375,235.3852,0.37359303,0.5541897,4.1171455,0.1914806,0.42860755,298.6925403225842,0.5272821623645556,0.031144136503580052,0.11552886996765693
C,101.548828125,113.2001953125,163.7236328125,230.08998,0.3840706,0.6420535,4.0306215,0.20152265,0.49473554,270.3760080645191,0.7152170314426115,0.02863684014383479,0.09444583770141188
C,97.5576171875,109.06640625,160.216796875,230.50505,0.40002596,0.62830114,4.037732,0.21415332,0.4795305,302.780241935487,0.7437954334142283,0.0283694501602229,0.10064453211028516
C,97.7978515625,116.2998046875,169.7275390625,225.36157,0.4262156,0.6655982,3.9507103,0.24187432,0.5017323,232.20362903226072,0.6790600192225843,0.030359315214467525,0.11029713827564859
C,104.8330078125,120.5888671875,172.1044921875,227.61407,0.3933229,0.6749196,3.9879296,0.21585992,0.51964235,266.01512096774496,0.5400296210412665,0.030166235902107486,0.09868178348735993
C,106.7392578125,119.7197265625,168.3330078125,228.85855,0.36901116,0.6601295,4.0095057,0.19528426,0.516068,380.6028225806496,0.3993611427479133,0.02836945016022295,0.07837754974122105
C,108.76171875,107.7138671875,147.4375,241.79291,0.27534384,0.5781863,4.215944,0.118622184,0.4757034,399.1864919354882,0.235743160341222,0.030300682187882053,0.09507732283938317
C,102.3115234375,100.2939453125,140.26953125,244.10611,0.29321894,0.5500766,4.2528014,0.13428785,0.4482026,446.4465725806494,0.2238949751542722,0.030081901837453854,0.08940432397572698
C,108.970703125,106.4921875,145.51171875,244.27122,0.2707528,0.57063425,4.256242,0.11835034,0.47186226,213.1179435483897,0.4372975398828346,0.03477457320697655,0.12757090941476512
C,107.7109375,106.2236328125,145.513671875,242.30557,0.27237394,0.5706419,4.2230673,0.115826994,0.469867,270.07258064516355,0.22646298488145533,0.0346208160505531,0.11647775999542931
C,104.2353515625,101.0595703125,139.001953125,245.31018,0.2762669,0.5451057,4.2715473,0.12286454,0.45006132,413.30342741935925,0.16104938221850934,0.032218662932453845,0.09079234573025093
C,106.419921875,104.310546875,143.3154296875,244.04893,0.27637655,0.5620213,4.2536855,0.121999964,0.4628051,288.2409274193584,0.4051539707817478,0.03224230966072511,0.12042792581130754
C,106.8037109375,104.705078125,144.2890625,243.22455,0.27600014,0.56583947,4.2372656,0.11902102,0.46509528,185.34072580645324,0.27111041883031045,0.03688744851518544,0.11785758113438305
C,108.7607421875,106.5830078125,146.1533203125,243.59044,0.27292797,0.5731503,4.2448883,0.11826034,0.4725452,225.99294354838898,0.33673025391961453,0.036220250450043526,0.12340502920864542
C,105.32421875,100.9052734375,140.6259765625,248.28029,0.28987506,0.55205274,4.3258314,0.13679573,0.45340586,203.7318548387116,0.6373256510492005,0.03701120917476963,0.13568779297804667
C,107.306640625,105.923828125,145.7158203125,242.1499,0.27662712,0.5714346,4.22089,0.118645325,0.46921083,249.47479838709938,0.2568677087227871,0.034363025300522786,0.11553800638421456
C,105.8876953125,103.59375,143.36328125,243.52383,0.27992788,0.56220895,4.241924,0.12181288,0.461235,274.7893145161319,0.2397379875064375,0.033623145322899145,0.11165075837649377
C,99.45703125,91.13671875,129.5576171875,257.00934,0.32141706,0.5120213,4.478352,0.17124657,0.41849852,363.0826612903264,0.7355402844524037,0.030056555475556235,0.10028098836495941
C,99.9912109375,94.0673828125,137.390625,249.25018,0.32049972,0.53878677,4.3369637,0.15656099,0.43326697,286.9838709677449,0.3680472090215733,0.03619218361091966,0.11866362103650795
C,101.94921875,95.615234375,136.73046875,249.71126,0.30285287,0.5361979,4.344268,0.14490445,0.43698686,239.17943548387342,0.3217793324028358,0.04184378544459106,0.1509850029330447
C,99.4443359375,92.2783203125,132.6259765625,251.14186,0.3062766,0.5201019,4.36975,0.14943245,0.42398518,181.42338709677583,0.409445040986577,0.041496275126517566,0.16906953753621268
C,95.888671875,87.9755859375,128.73046875,252.70813,0.32177764,0.50482535,4.397208,0.16347714,0.40862057,350.53629032258334,0.1993505455571344,0.03645794620972794,0.12028037820395597
C,94.1484375,84.607421875,123.76171875,255.4586,0.321496,0.48534012,4.4477377,0.16754691,0.39544782,332.90826612903584,0.37568285423898967,0.032827942515995766,0.11849808608944923
C,90.828125,78.53125,116.025390625,261.6356,0.32764786,0.45500535,4.5614195,0.18209442,0.373052,243.61088709677716,0.5398057702252932,0.03481108195530638,0.13066409976717233
C,95.2119140625,86.931640625,125.4130859375,253.29039,0.31012547,0.49181604,4.4059134,0.15593685,0.40203485,248.75201612903476,0.3594182728058356,0.0350800658090832,0.11088866470309806
C,95.234375,90.005859375,130.7060546875,248.07602,0.3154093,0.51257277,4.317216,0.150074,0.41300172,308.2701612903258,0.36736281075615723,0.03058441825862581,0.08842567342470414
C,94.1982421875,90.03125,131.2421875,246.27899,0.31792036,0.51467526,4.2869,0.14821577,0.4123813,325.8235887096809,0.2735938949666933,0.03043453455534447,0.07031996281713782
C,92.546875,88.0908203125,128.826171875,248.14752,0.32213777,0.5052007,4.3209705,0.15615934,0.40452793,212.61189516129292,0.5636768670939903,0.03847189442996223,0.1669294596639064
C,90.21875,84.9091796875,124.21484375,248.85045,0.32011613,0.48711705,4.3308477,0.15430254,0.39129776,244.82258064516387,0.45218473887984667,0.03389406134769046,0.13879616778375228
C,85.974609375,79.68359375,118.2080078125,250.32823,0.33170196,0.46356085,4.3560877,0.16449776,0.37106693,273.45362903226095,0.4965053963493425,0.032703887494976734,0.1219934775759792
C,16.951171875,16.0400390625,39.265625,243.08208,0.6287975,0.15398286,4.235619,0.39273977,0.094453394,95.50302419354894,0.6670721451676171,0.08951646959394687,0.36689333830027415
C,20.3251953125,20.248046875,46.14453125,241.44391,0.6214683,0.18095896,4.211608,0.39207906,0.113356575,190.2348790322599,0.6518340901442585,0.05595893157158055,0.255441691190444
C,34.8828125,31.3505859375,59.0009765625,254.76686,0.5287132,0.23339462,4.444875,0.3228337,0.16370507,209.31250000000253,0.8139216593140599,0.03721656238301329,0.19009793807463535
C,103.5673828125,88.1318359375,119.7119140625,270.60376,0.27463675,0.47045803,4.7197676,0.16149586,0.40707338,203.73185483871214,0.7783474079495253,0.03060102668681625,0.1202119944096181
C,98.4150390625,82.2822265625,114.2958984375,271.41266,0.2935936,0.45014554,4.731544,0.17500618,0.385612,133.4425403225821,0.8364968894020705,0.0313555060786211,0.13598588355203764
C,94.73828125,78.5712890625,111.8203125,270.5357,0.31116557,0.44056374,4.7157416,0.18551336,0.3727188,136.7570564516144,0.8068900844534753,0.032509103823784836,0.13408764891443897
C,93.205078125,71.0791015625,101.5986328125,286.5603,0.33923876,0.41006818,5.006922,0.2215943,0.3475592,429.317540322586,0.5693004326841767,0.028432066080989454,0.08086255307323931
C,90.703125,68.1142578125,99.146484375,284.76157,0.34074953,0.39671034,4.9754715,0.22360858,0.33720767,319.4687500000034,0.5431379650325465,0.031597637134390615,0.099540935416897
C,94.68359375,74.203125,106.0595703125,279.703,0.31771427,0.42030483,4.886774,0.20167479,0.35940692,235.63004032258266,0.6097883778022343,0.03381151175654933,0.12789618230291486
C,107.958984375,90.796875,125.2216796875,271.17804,0.2751517,0.4910654,4.7346454,0.16074029,0.42350006,44.786290322580804,0.6103883507144301,0.06438605208563243,0.27000786315495945
C,106.28125,90.2265625,126.638671875,267.1408,0.2876125,0.49662226,4.6587386,0.16341993,0.4224137,26.446572580645217,0.5267974461580478,0.07759150571992728,0.2682781836887161
C,106.208984375,90.8271484375,128.3095703125,265.05292,0.2922309,0.5031748,4.618808,0.16347662,0.4252885,26.40322580645165,0.38853326666044136,0.08928629496615097,0.3057252234839787
C,115.7041015625,114.39453125,151.859375,243.51292,0.2576542,0.595527,4.2502756,0.11643459,0.49929154,115.77419354838774,0.6448869986995996,0.03808029590226618,0.1511700324971166
C,107.5908203125,107.80078125,147.2255859375,244.61787,0.3043734,0.5797335,4.2747097,0.15347666,0.4740094,276.866935483874,0.7696147586187118,0.03146065833533763,0.1321043193338997
C,108.75390625,93.150390625,131.35546875,265.27628,0.291614,0.51536846,4.6214037,0.16285217,0.43563372,51.09879032258084,0.5285282768664352,0.059582497253205816,0.2166752608864154
C,111.7099609375,101.6845703125,139.765625,258.73267,0.27483618,0.54810053,4.509931,0.14390014,0.46164727,149.76209677419507,0.6920171326639432,0.04013312346248852,0.1974350128919083
C,109.943359375,100.2490234375,134.9013671875,257.75082,0.25836393,0.52902496,4.4884925,0.13193937,0.45110294,98.3387096774198,0.6239518738400286,0.04251834013903843,0.18050841189204955
C,111.7060546875,106.3916015625,142.5234375,250.0784,0.25851768,0.5589155,4.358572,0.12271881,0.47140014,73.9233870967745,0.7389904320361927,0.04266149993850557,0.18770979357901552
C,106.689453125,98.439453125,130.9755859375,256.70514,0.2496554,0.5136298,4.471742,0.12494132,0.43935227,104.33568548387156,0.6226009663195805,0.041477904458550256,0.17474460733114933
C,112.283203125,108.92578125,144.0654296875,247.10191,0.24948469,0.5649625,4.3087764,0.11379772,0.47748291,140.55342741935632,0.5551297735652088,0.03988548375682707,0.16320928595566878
C,107.7958984375,101.068359375,135.935546875,253.31712,0.25836918,0.5330806,4.413232,0.12554848,0.4507187,157.8215725806469,0.6160651746296872,0.03463548899719651,0.13766387850463602
C,111.78515625,110.5087890625,147.1064453125,243.67534,0.26185495,0.5768881,4.252034,0.119980045,0.48287633,176.29032258064726,0.5910109880367802,0.035166861980871836,0.1335962975595705
C,105.8564453125,102.2392578125,137.353515625,247.91353,0.26444453,0.5386412,4.322706,0.12486886,0.45156762,146.76512096774354,0.6762475357327733,0.03693562693661523,0.1380166846235903
C,110.3681640625,111.9873046875,149.9931640625,239.12337,0.2750333,0.58820856,4.1792665,0.12508523,0.48673022,244.52822580645477,0.5990002151151226,0.031347402833601844,0.1173114324934015
C,71.5732421875,83.8935546875,130.646484375,228.50537,0.45604843,0.5123391,4.004334,0.25605533,0.3740043,471.1098790322633,0.2917967929897499,0.029767788427890615,0.08327520472085934
C,64.23046875,72.857421875,116.1611328125,231.64093,0.4614157,0.45553386,4.0554123,0.25686103,0.33104447,566.3145161290396,0.4840919080369214,0.027385237312916196,0.07219266001949165
C,76.6943359375,85.9775390625,133.1171875,231.37608,0.43597788,0.5220282,4.0521507,0.23836786,0.38665238,468.2631048387144,0.3239522687693489,0.029355281811615626,0.08425104974011681
C,111.7939453125,110.4111328125,147.7705078125,244.05597,0.26650304,0.5794922,4.257228,0.12410968,0.48362824,146.33568548387265,0.610853775604551,0.03912017724179884,0.1699374137659018
C,107.412109375,103.482421875,138.58984375,248.52353,0.26173103,0.5434896,4.333886,0.12416079,0.45684233,131.07661290322724,0.7003758790056838,0.03587491864773031,0.15408306641522596
